"","Day","s","Location","ForkLength"
"25347",31,270,"RioVista",51.8361201615549
"25348",31,270,"Montezuma",53.0061202990792
"25349",32,270,"RioVista",51.8791453858713
"25350",32,270,"Montezuma",53.1106537352637
"25351",33,270,"RioVista",51.9221865283293
"25352",33,270,"Montezuma",53.2192529441759
"25353",34,270,"RioVista",51.964570509916
"25354",34,270,"Montezuma",53.3280150418786
"25355",35,270,"RioVista",52.0062174154441
"25356",35,270,"Montezuma",53.4331390708583
"25357",36,270,"RioVista",52.0469247930502
"25358",36,270,"Montezuma",53.5348288803875
"25359",37,270,"RioVista",52.0865233963849
"25360",37,270,"Montezuma",53.6264891512287
"25361",38,270,"RioVista",52.1247280401806
"25362",38,270,"Montezuma",53.7062350860672
"25363",39,270,"RioVista",52.1611626774597
"25364",39,270,"Montezuma",53.7755564763161
"25365",40,270,"RioVista",52.1954346903668
"25366",40,270,"Montezuma",53.8401484364647
"25367",41,270,"RioVista",52.2279640599052
"25368",41,270,"Montezuma",53.9095926575297
"25369",42,270,"RioVista",52.2613363068797
"25370",42,270,"Montezuma",53.9968106353551
"25371",43,270,"RioVista",52.2951978159014
"25372",43,270,"Montezuma",54.0842783273198
"25373",44,270,"RioVista",52.3297312974166
"25374",44,270,"Montezuma",54.1728682878198
"25375",45,270,"RioVista",52.3647075394022
"25376",45,270,"Montezuma",54.2591893801602
"25377",46,270,"RioVista",52.4000362543489
"25378",46,270,"Montezuma",54.3446436736137
"25379",47,270,"RioVista",52.4353629268289
"25380",47,270,"Montezuma",54.4093428128272
"25381",1,271,"RioVista",50.6129032258064
"25382",1,271,"Montezuma",50.6129032258064
"25383",2,271,"RioVista",50.8491621532425
"25384",2,271,"Montezuma",50.8526319962676
"25385",3,271,"RioVista",50.8390871204861
"25386",3,271,"Montezuma",50.8422807087467
"25387",4,271,"RioVista",50.8382518898491
"25388",4,271,"Montezuma",50.8724137097222
"25389",5,271,"RioVista",50.8549355975245
"25390",5,271,"Montezuma",50.9258213353331
"25391",6,271,"RioVista",50.8807523253047
"25392",6,271,"Montezuma",50.9818571507168
"25393",7,271,"RioVista",50.9107567718692
"25394",7,271,"Montezuma",51.0318384834914
"25395",8,271,"RioVista",50.9418456756737
"25396",8,271,"Montezuma",51.0682968484753
"25397",9,271,"RioVista",50.9756081990788
"25398",9,271,"Montezuma",51.0946498041222
"25399",10,271,"RioVista",51.0100894205365
"25400",10,271,"Montezuma",51.1264715787445
"25401",11,271,"RioVista",51.0424163269504
"25402",11,271,"Montezuma",51.1650991200974
"25403",12,271,"RioVista",51.0721925970164
"25404",12,271,"Montezuma",51.2013853696596
"25405",13,271,"RioVista",51.1003369473005
"25406",13,271,"Montezuma",51.2392464727748
"25407",14,271,"RioVista",51.1271849298574
"25408",14,271,"Montezuma",51.2798427766183
"25409",15,271,"RioVista",51.1538743211957
"25410",15,271,"Montezuma",51.327846264513
"25411",16,271,"RioVista",51.1794835810442
"25412",16,271,"Montezuma",51.3752895681548
"25413",17,271,"RioVista",51.2060461746811
"25414",17,271,"Montezuma",51.4255115998281
"25415",18,271,"RioVista",51.2338752532375
"25416",18,271,"Montezuma",51.4884348377851
"25417",19,271,"RioVista",51.2646573352111
"25418",19,271,"Montezuma",51.5521614425047
"25419",20,271,"RioVista",51.297512308034
"25420",20,271,"Montezuma",51.6210240603251
"25421",21,271,"RioVista",51.3305988521352
"25422",21,271,"Montezuma",51.6907404982615
"25423",22,271,"RioVista",51.364292988838
"25424",22,271,"Montezuma",51.7577691013843
"25425",23,271,"RioVista",51.3972987988552
"25426",23,271,"Montezuma",51.8227508478045
"25427",24,271,"RioVista",51.4304921826226
"25428",24,271,"Montezuma",51.8847311660021
"25429",25,271,"RioVista",51.4640241498944
"25430",25,271,"Montezuma",51.9460098368856
"25431",26,271,"RioVista",51.4985891536728
"25432",26,271,"Montezuma",52.0062954145825
"25433",27,271,"RioVista",51.5341953294836
"25434",27,271,"Montezuma",52.0692651216409
"25435",28,271,"RioVista",51.5701567127845
"25436",28,271,"Montezuma",52.1352038005861
"25437",29,271,"RioVista",51.6062176034889
"25438",29,271,"Montezuma",52.2016235150279
"25439",30,271,"RioVista",51.6426363626204
"25440",30,271,"Montezuma",52.2698146264498
"25441",31,271,"RioVista",51.6795134085731
"25442",31,271,"Montezuma",52.3395124846159
"25443",32,271,"RioVista",51.7167962649389
"25444",32,271,"Montezuma",52.4124346388355
"25445",33,271,"RioVista",51.7541738121702
"25446",33,271,"Montezuma",52.4884382468693
"25447",34,271,"RioVista",51.7911612286018
"25448",34,271,"Montezuma",52.5646517443296
"25449",35,271,"RioVista",51.8277315615998
"25450",35,271,"Montezuma",52.6384487894626
"25451",36,271,"RioVista",51.8637815222891
"25452",36,271,"Montezuma",52.7097300219278
"25453",37,271,"RioVista",51.8989510702101
"25454",37,271,"Montezuma",52.7736668359168
"25455",38,271,"RioVista",51.93275492035
"25456",38,271,"Montezuma",52.8287183957716
"25457",39,271,"RioVista",51.9645590540024
"25458",39,271,"Montezuma",52.8754992589111
"25459",40,271,"RioVista",51.9939112095059
"25460",40,271,"Montezuma",52.9174151895721
"25461",41,271,"RioVista",52.0211887075979
"25462",41,271,"Montezuma",52.9607749962629
"25463",42,271,"RioVista",52.0491585203533
"25464",42,271,"Montezuma",53.016929109602
"25465",43,271,"RioVista",52.077603395348
"25466",43,271,"Montezuma",53.0748720813332
"25467",44,271,"RioVista",52.1067485561354
"25468",44,271,"Montezuma",53.1351079286111
"25469",45,271,"RioVista",52.1364955788997
"25470",45,271,"Montezuma",53.1946055728143
"25471",46,271,"RioVista",52.1666647698889
"25472",46,271,"Montezuma",53.2538400275429
"25473",47,271,"RioVista",52.1971272432244
"25474",47,271,"Montezuma",53.300279917877
"25475",1,272,"RioVista",50.6129032258064
"25476",1,272,"Montezuma",50.6129032258064
"25477",2,272,"RioVista",50.8819562230494
"25478",2,272,"Montezuma",50.9025695456002
"25479",3,272,"RioVista",50.9087179954465
"25480",3,272,"Montezuma",50.9494604498778
"25481",4,272,"RioVista",50.9390844429835
"25482",4,272,"Montezuma",51.0144277812069
"25483",5,272,"RioVista",50.9754897827127
"25484",5,272,"Montezuma",51.0857208244871
"25485",6,272,"RioVista",51.015612339168
"25486",6,272,"Montezuma",51.1563644060962
"25487",7,272,"RioVista",51.0575408463692
"25488",7,272,"Montezuma",51.2218284849136
"25489",8,272,"RioVista",51.0997245883084
"25490",8,272,"Montezuma",51.2779023654072
"25491",9,272,"RioVista",51.1435563361491
"25492",9,272,"Montezuma",51.32669417779
"25493",10,272,"RioVista",51.1877842530066
"25494",10,272,"Montezuma",51.3759173973615
"25495",11,272,"RioVista",51.2302478497624
"25496",11,272,"Montezuma",51.429697840437
"25497",12,272,"RioVista",51.270789873169
"25498",12,272,"Montezuma",51.4817594426949
"25499",13,272,"RioVista",51.3101060896156
"25500",13,272,"Montezuma",51.5347930463064
"25501",14,272,"RioVista",51.3484713849166
"25502",14,272,"Montezuma",51.589848675057
"25503",15,272,"RioVista",51.3865536366968
"25504",15,272,"Montezuma",51.6494349703104
"25505",16,272,"RioVista",51.423767819139
"25506",16,272,"Montezuma",51.7094831628018
"25507",17,272,"RioVista",51.4614025415434
"25508",17,272,"Montezuma",51.7707103220128
"25509",18,272,"RioVista",51.4996956934201
"25510",18,272,"Montezuma",51.8406743309777
"25511",19,272,"RioVista",51.540073781934
"25512",19,272,"Montezuma",51.9093680783655
"25513",20,272,"RioVista",51.5820089872102
"25514",20,272,"Montezuma",51.9815804790584
"25515",21,272,"RioVista",51.6240983887965
"25516",21,272,"Montezuma",52.0544845303311
"25517",22,272,"RioVista",51.6667441722963
"25518",22,272,"Montezuma",52.1252485439275
"25519",23,272,"RioVista",51.708773482286
"25520",23,272,"Montezuma",52.194327227011
"25521",24,272,"RioVista",51.7510302133523
"25522",24,272,"Montezuma",52.2611043312042
"25523",25,272,"RioVista",51.7936499763474
"25524",25,272,"Montezuma",52.327427963917
"25525",26,272,"RioVista",51.8372569551654
"25526",26,272,"Montezuma",52.3930608386582
"25527",27,272,"RioVista",51.8818867935244
"25528",27,272,"Montezuma",52.4611550687666
"25529",28,272,"RioVista",51.9268744106228
"25530",28,272,"Montezuma",52.5317726826589
"25531",29,272,"RioVista",51.9719177378712
"25532",29,272,"Montezuma",52.6024231667323
"25533",30,272,"RioVista",52.0173485252971
"25534",30,272,"Montezuma",52.6743643843808
"25535",31,272,"RioVista",52.0632803819217
"25536",31,272,"Montezuma",52.7475037180165
"25537",32,272,"RioVista",52.1096127822556
"25538",32,272,"Montezuma",52.8234304705008
"25539",33,272,"RioVista",52.1560993622496
"25540",33,272,"Montezuma",52.9022676774537
"25541",34,272,"RioVista",52.2023063183297
"25542",34,272,"Montezuma",52.9814609520122
"25543",35,272,"RioVista",52.2482216499011
"25544",35,272,"Montezuma",53.0587011462785
"25545",36,272,"RioVista",52.2937698562404
"25546",36,272,"Montezuma",53.133790543284
"25547",37,272,"RioVista",52.338519809784
"25548",37,272,"Montezuma",53.2023632274468
"25549",38,272,"RioVista",52.3819090228301
"25550",38,272,"Montezuma",53.2630230997308
"25551",39,272,"RioVista",52.4232037092531
"25552",39,272,"Montezuma",53.3164094863293
"25553",40,272,"RioVista",52.4619248788335
"25554",40,272,"Montezuma",53.3659833252917
"25555",41,272,"RioVista",52.4984539804292
"25556",41,272,"Montezuma",53.4178711635117
"25557",42,272,"RioVista",52.5356361042217
"25558",42,272,"Montezuma",53.479223909823
"25559",43,272,"RioVista",52.5732987342526
"25560",43,272,"Montezuma",53.5418855832476
"25561",44,272,"RioVista",52.6116892804017
"25562",44,272,"Montezuma",53.606979100442
"25563",45,272,"RioVista",52.6507537234122
"25564",45,272,"Montezuma",53.6718020986003
"25565",46,272,"RioVista",52.6902829547757
"25566",46,272,"Montezuma",53.7366019207288
"25567",47,272,"RioVista",52.7302172259545
"25568",47,272,"Montezuma",53.7907303041144
"25569",1,273,"RioVista",50.6129032258064
"25570",1,273,"Montezuma",50.6129032258064
"25571",2,273,"RioVista",50.8519797142897
"25572",2,273,"Montezuma",50.849410390364
"25573",3,273,"RioVista",50.8428320017326
"25574",3,273,"Montezuma",50.8343684992429
"25575",4,273,"RioVista",50.8454927333971
"25576",4,273,"Montezuma",50.8667566259651
"25577",5,273,"RioVista",50.8733780035239
"25578",5,273,"Montezuma",50.9332955025791
"25579",6,273,"RioVista",50.9155260903591
"25580",6,273,"Montezuma",51.0053859949597
"25581",7,273,"RioVista",50.9645847698934
"25582",7,273,"Montezuma",51.0707110598187
"25583",8,273,"RioVista",51.0157964259679
"25584",8,273,"Montezuma",51.1189761915739
"25585",9,273,"RioVista",51.0710852472955
"25586",9,273,"Montezuma",51.1548762269421
"25587",10,273,"RioVista",51.1275995565427
"25588",10,273,"Montezuma",51.2002779246189
"25589",11,273,"RioVista",51.1813628774736
"25590",11,273,"Montezuma",51.2545722359512
"25591",12,273,"RioVista",51.2316474359539
"25592",12,273,"Montezuma",51.3059500072475
"25593",13,273,"RioVista",51.2797118730604
"25594",13,273,"Montezuma",51.3594845272835
"25595",14,273,"RioVista",51.325976869165
"25596",14,273,"Montezuma",51.4164623465906
"25597",15,273,"RioVista",51.372193203032
"25598",15,273,"Montezuma",51.4837893231642
"25599",16,273,"RioVista",51.4170087536584
"25600",16,273,"Montezuma",51.5495457184991
"25601",17,273,"RioVista",51.4634093324367
"25602",17,273,"Montezuma",51.6198084630431
"25603",18,273,"RioVista",51.5118475960314
"25604",18,273,"Montezuma",51.7072911709053
"25605",19,273,"RioVista",51.5643919380162
"25606",19,273,"Montezuma",51.7985976605194
"25607",20,273,"RioVista",51.6197689679941
"25608",20,273,"Montezuma",51.8976344630046
"25609",21,273,"RioVista",51.6755536133681
"25610",21,273,"Montezuma",51.9981804495386
"25611",22,273,"RioVista",51.7320856389865
"25612",22,273,"Montezuma",52.0956392131126
"25613",23,273,"RioVista",51.787837291056
"25614",23,273,"Montezuma",52.1907668171702
"25615",24,273,"RioVista",51.8437528574416
"25616",24,273,"Montezuma",52.2822482900539
"25617",25,273,"RioVista",51.8999802005047
"25618",25,273,"Montezuma",52.3728601645993
"25619",26,273,"RioVista",51.9572840959567
"25620",26,273,"Montezuma",52.4622202615641
"25621",27,273,"RioVista",52.0156252824492
"25622",27,273,"Montezuma",52.5546475152946
"25623",28,273,"RioVista",52.0742869702062
"25624",28,273,"Montezuma",52.6507161144185
"25625",29,273,"RioVista",52.1330724117925
"25626",29,273,"Montezuma",52.7479525144983
"25627",30,273,"RioVista",52.1921387486545
"25628",30,273,"Montezuma",52.8476815314136
"25629",31,273,"RioVista",52.2515590547554
"25630",31,273,"Montezuma",52.949446650676
"25631",32,273,"RioVista",52.311342390066
"25632",32,273,"Montezuma",53.0551817391581
"25633",33,273,"RioVista",52.3710925998756
"25634",33,273,"Montezuma",53.1644321999823
"25635",34,273,"RioVista",52.4302649175526
"25636",34,273,"Montezuma",53.2738856412242
"25637",35,273,"RioVista",52.4888039983502
"25638",35,273,"Montezuma",53.3804818403651
"25639",36,273,"RioVista",52.5465606208856
"25640",36,273,"Montezuma",53.4842368062427
"25641",37,273,"RioVista",52.6033013882164
"25642",37,273,"Montezuma",53.5796513629544
"25643",38,273,"RioVista",52.6586839583954
"25644",38,273,"Montezuma",53.6648533704103
"25645",39,273,"RioVista",52.712234361574
"25646",39,273,"Montezuma",53.7402368039453
"25647",40,273,"RioVista",52.7635067860065
"25648",40,273,"Montezuma",53.8090220479105
"25649",41,273,"RioVista",52.8128163855579
"25650",41,273,"Montezuma",53.8779459994033
"25651",42,273,"RioVista",52.8627994824884
"25652",42,273,"Montezuma",53.9644364193256
"25653",43,273,"RioVista",52.9131774385162
"25654",43,273,"Montezuma",54.0538315707682
"25655",44,273,"RioVista",52.9641337952897
"25656",44,273,"Montezuma",54.1456097516471
"25657",45,273,"RioVista",53.0154981905169
"25658",45,273,"Montezuma",54.2360911855106
"25659",46,273,"RioVista",53.0671293725265
"25660",46,273,"Montezuma",54.3260344967037
"25661",47,273,"RioVista",53.1187861901135
"25662",47,273,"Montezuma",54.4001326523667
"25663",1,274,"RioVista",50.6129032258064
"25664",1,274,"Montezuma",50.6129032258064
"25665",2,274,"RioVista",50.8680911138878
"25666",2,274,"Montezuma",50.8902390038232
"25667",3,274,"RioVista",50.8802207712064
"25668",3,274,"Montezuma",50.9230215640302
"25669",4,274,"RioVista",50.8972147822901
"25670",4,274,"Montezuma",50.9805846091738
"25671",5,274,"RioVista",50.9220565809372
"25672",5,274,"Montezuma",51.0473560380852
"25673",6,274,"RioVista",50.9513446067614
"25674",6,274,"Montezuma",51.1136032623841
"25675",7,274,"RioVista",50.9826346084252
"25676",7,274,"Montezuma",51.1736996739216
"25677",8,274,"RioVista",51.0141386176649
"25678",8,274,"Montezuma",51.2224783053675
"25679",9,274,"RioVista",51.0473665441854
"25680",9,274,"Montezuma",51.2625245878957
"25681",10,274,"RioVista",51.0809453722236
"25682",10,274,"Montezuma",51.3034055311534
"25683",11,274,"RioVista",51.112776062137
"25684",11,274,"Montezuma",51.3499326405298
"25685",12,274,"RioVista",51.1427258377367
"25686",12,274,"Montezuma",51.3945127702431
"25687",13,274,"RioVista",51.1714814359122
"25688",13,274,"Montezuma",51.4403989363284
"25689",14,274,"RioVista",51.1993429777743
"25690",14,274,"Montezuma",51.4888564315463
"25691",15,274,"RioVista",51.2269845276975
"25692",15,274,"Montezuma",51.5428871115429
"25693",16,274,"RioVista",51.2537796143333
"25694",16,274,"Montezuma",51.5976205562768
"25695",17,274,"RioVista",51.2811014686328
"25696",17,274,"Montezuma",51.6538751974438
"25697",18,274,"RioVista",51.3091657897972
"25698",18,274,"Montezuma",51.7206747171534
"25699",19,274,"RioVista",51.3395512890531
"25700",19,274,"Montezuma",51.7856031782826
"25701",20,274,"RioVista",51.3715671245343
"25702",20,274,"Montezuma",51.8542358870073
"25703",21,274,"RioVista",51.4036313234521
"25704",21,274,"Montezuma",51.9232666607306
"25705",22,274,"RioVista",51.4361592633861
"25706",22,274,"Montezuma",51.9895406527423
"25707",23,274,"RioVista",51.4680075657425
"25708",23,274,"Montezuma",52.0538321304245
"25709",24,274,"RioVista",51.500003584472
"25710",24,274,"Montezuma",52.1150736429444
"25711",25,274,"RioVista",51.5323329045343
"25712",25,274,"Montezuma",52.1756548482083
"25713",26,274,"RioVista",51.5657111720585
"25714",26,274,"Montezuma",52.235299213576
"25715",27,274,"RioVista",51.6001695473138
"25716",27,274,"Montezuma",52.2977194011532
"25717",28,274,"RioVista",51.635031275814
"25718",28,274,"Montezuma",52.3632218950722
"25719",29,274,"RioVista",51.6700380221007
"25720",29,274,"Montezuma",52.4293250311175
"25721",30,274,"RioVista",51.705459427093
"25722",30,274,"Montezuma",52.4973499341857
"25723",31,274,"RioVista",51.7414046535272
"25724",31,274,"Montezuma",52.5670158542786
"25725",32,274,"RioVista",51.7778183328665
"25726",32,274,"Montezuma",52.6400171158595
"25727",33,274,"RioVista",51.8143916947035
"25728",33,274,"Montezuma",52.7161972291131
"25729",34,274,"RioVista",51.8506339570211
"25730",34,274,"Montezuma",52.7927012573678
"25731",35,274,"RioVista",51.8865199245825
"25732",35,274,"Montezuma",52.8668764881757
"25733",36,274,"RioVista",51.9219476929845
"25734",36,274,"Montezuma",52.9386150631962
"25735",37,274,"RioVista",51.9565313408477
"25736",37,274,"Montezuma",53.0030393758287
"25737",38,274,"RioVista",51.9897540129512
"25738",38,274,"Montezuma",53.0586780921917
"25739",39,274,"RioVista",52.0209478198825
"25740",39,274,"Montezuma",53.1064611966371
"25741",40,274,"RioVista",52.0496575670705
"25742",40,274,"Montezuma",53.1505502748811
"25743",41,274,"RioVista",52.076291020138
"25744",41,274,"Montezuma",53.1980449428448
"25745",42,274,"RioVista",52.1036550217612
"25746",42,274,"Montezuma",53.256394042238
"25747",43,274,"RioVista",52.1315375323706
"25748",43,274,"Montezuma",53.3155133821447
"25749",44,274,"RioVista",52.1601768252985
"25750",44,274,"Montezuma",53.3766897865032
"25751",45,274,"RioVista",52.1894840333963
"25752",45,274,"Montezuma",53.4371551618822
"25753",46,274,"RioVista",52.2192755098266
"25754",46,274,"Montezuma",53.4974308491629
"25755",47,274,"RioVista",52.2494316950712
"25756",47,274,"Montezuma",53.5447614492991
"25757",1,275,"RioVista",50.6129032258064
"25758",1,275,"Montezuma",50.6129032258064
"25759",2,275,"RioVista",50.8541156315367
"25760",2,275,"Montezuma",50.8679881255196
"25761",3,275,"RioVista",50.8493333170627
"25762",3,275,"Montezuma",50.8737642884145
"25763",4,275,"RioVista",50.8537911297643
"25764",4,275,"Montezuma",50.9231324966396
"25765",5,275,"RioVista",50.8759095355321
"25766",5,275,"Montezuma",50.9992020021369
"25767",6,275,"RioVista",50.90767303534
"25768",6,275,"Montezuma",51.0779824988364
"25769",7,275,"RioVista",50.9435995974924
"25770",7,275,"Montezuma",51.1483656674938
"25771",8,275,"RioVista",50.9802473928162
"25772",8,275,"Montezuma",51.2009744064498
"25773",9,275,"RioVista",51.0194439730006
"25774",9,275,"Montezuma",51.2404956412331
"25775",10,275,"RioVista",51.0590316504329
"25776",10,275,"Montezuma",51.2854548550398
"25777",11,275,"RioVista",51.0966199630291
"25778",11,275,"Montezuma",51.339618579274
"25779",12,275,"RioVista",51.1319252909817
"25780",12,275,"Montezuma",51.3909121644335
"25781",13,275,"RioVista",51.1657455719701
"25782",13,275,"Montezuma",51.444520407521
"25783",14,275,"RioVista",51.1984643136257
"25784",14,275,"Montezuma",51.5021488402651
"25785",15,275,"RioVista",51.2311181150561
"25786",15,275,"Montezuma",51.5696065579266
"25787",16,275,"RioVista",51.2627469602311
"25788",16,275,"Montezuma",51.6371460563756
"25789",17,275,"RioVista",51.2954444511688
"25790",17,275,"Montezuma",51.7082492774772
"25791",18,275,"RioVista",51.3294301894291
"25792",18,275,"Montezuma",51.7967203577817
"25793",19,275,"RioVista",51.3667364662401
"25794",19,275,"Montezuma",51.8845013685367
"25795",20,275,"RioVista",51.406037636867
"25796",20,275,"Montezuma",51.9778707397946
"25797",21,275,"RioVista",51.4450688803895
"25798",21,275,"Montezuma",52.071117717881
"25799",22,275,"RioVista",51.4841933747913
"25800",22,275,"Montezuma",52.1598424442018
"25801",23,275,"RioVista",51.52235959798
"25802",23,275,"Montezuma",52.2456599503828
"25803",24,275,"RioVista",51.5602724005818
"25804",24,275,"Montezuma",52.3261773955186
"25805",25,275,"RioVista",51.5982288804273
"25806",25,275,"Montezuma",52.4052642030798
"25807",26,275,"RioVista",51.6371446693385
"25808",26,275,"Montezuma",52.48251337684
"25809",27,275,"RioVista",51.6769986854608
"25810",27,275,"Montezuma",52.5630867220805
"25811",28,275,"RioVista",51.7171622379437
"25812",28,275,"Montezuma",52.6481204143825
"25813",29,275,"RioVista",51.7575831135277
"25814",29,275,"Montezuma",52.7355316803675
"25815",30,275,"RioVista",51.798239782708
"25816",30,275,"Montezuma",52.8266246197435
"25817",31,275,"RioVista",51.8391905154496
"25818",31,275,"Montezuma",52.9205004353049
"25819",32,275,"RioVista",51.8805602839841
"25820",32,275,"Montezuma",53.0190413652394
"25821",33,275,"RioVista",51.9218490247512
"25822",33,275,"Montezuma",53.1211247693545
"25823",34,275,"RioVista",51.9624389834603
"25824",34,275,"Montezuma",53.2231780341869
"25825",35,275,"RioVista",52.002250268454
"25826",35,275,"Montezuma",53.3217070840293
"25827",36,275,"RioVista",52.0410877081465
"25828",36,275,"Montezuma",53.4169574204101
"25829",37,275,"RioVista",52.0788567499997
"25830",37,275,"Montezuma",53.5029312896615
"25831",38,275,"RioVista",52.1153666577282
"25832",38,275,"Montezuma",53.5779430359922
"25833",39,275,"RioVista",52.1503593056755
"25834",39,275,"Montezuma",53.6433968655706
"25835",40,275,"RioVista",52.1835085673085
"25836",40,275,"Montezuma",53.7045014484694
"25837",41,275,"RioVista",52.2151762553539
"25838",41,275,"Montezuma",53.7699896505084
"25839",42,275,"RioVista",52.2475412520947
"25840",42,275,"Montezuma",53.8519595531168
"25841",43,275,"RioVista",52.2802689064139
"25842",43,275,"Montezuma",53.9339529417886
"25843",44,275,"RioVista",52.3135039785506
"25844",44,275,"Montezuma",54.0166399508099
"25845",45,275,"RioVista",52.3470186427741
"25846",45,275,"Montezuma",54.0969829051749
"25847",46,275,"RioVista",52.380754578107
"25848",46,275,"Montezuma",54.1763549623326
"25849",47,275,"RioVista",52.4143560387553
"25850",47,275,"Montezuma",54.2363532954043
"25851",1,276,"RioVista",50.6129032258064
"25852",1,276,"Montezuma",50.6129032258064
"25853",2,276,"RioVista",50.8419618475493
"25854",2,276,"Montezuma",50.8474092756098
"25855",3,276,"RioVista",50.824052108825
"25856",3,276,"Montezuma",50.8313513738018
"25857",4,276,"RioVista",50.8164664238429
"25858",4,276,"Montezuma",50.8603131327255
"25859",5,276,"RioVista",50.8293032028764
"25860",5,276,"Montezuma",50.917758476251
"25861",6,276,"RioVista",50.8532935389487
"25862",6,276,"Montezuma",50.9788146585977
"25863",7,276,"RioVista",50.8824656332144
"25864",7,276,"Montezuma",51.0325998958662
"25865",8,276,"RioVista",50.9130085784339
"25866",8,276,"Montezuma",51.0699025993646
"25867",9,276,"RioVista",50.9467956391436
"25868",9,276,"Montezuma",51.0950729735612
"25869",10,276,"RioVista",50.9814500939543
"25870",10,276,"Montezuma",51.1270804522699
"25871",11,276,"RioVista",51.0137150953546
"25872",11,276,"Montezuma",51.1676023953412
"25873",12,276,"RioVista",51.0431187662555
"25874",12,276,"Montezuma",51.2053733366628
"25875",13,276,"RioVista",51.0707085198422
"25876",13,276,"Montezuma",51.2452269199117
"25877",14,276,"RioVista",51.0968821737431
"25878",14,276,"Montezuma",51.2885922026642
"25879",15,276,"RioVista",51.1229848252587
"25880",15,276,"Montezuma",51.3413499157586
"25881",16,276,"RioVista",51.1479097557412
"25882",16,276,"Montezuma",51.3934826071625
"25883",17,276,"RioVista",51.1740930092696
"25884",17,276,"Montezuma",51.4492888702833
"25885",18,276,"RioVista",51.2018833463391
"25886",18,276,"Montezuma",51.5212182211308
"25887",19,276,"RioVista",51.2332985366874
"25888",19,276,"Montezuma",51.5944100365498
"25889",20,276,"RioVista",51.2671820803432
"25890",20,276,"Montezuma",51.6739921927399
"25891",21,276,"RioVista",51.3012855138558
"25892",21,276,"Montezuma",51.7544751202888
"25893",22,276,"RioVista",51.3360117301397
"25894",22,276,"Montezuma",51.8315185843189
"25895",23,276,"RioVista",51.3699502717401
"25896",23,276,"Montezuma",51.9060909202851
"25897",24,276,"RioVista",51.404035170839
"25898",24,276,"Montezuma",51.9767108543517
"25899",25,276,"RioVista",51.4384691563292
"25900",25,276,"Montezuma",52.0463982787408
"25901",26,276,"RioVista",51.4740873185277
"25902",26,276,"Montezuma",52.1147846464268
"25903",27,276,"RioVista",51.5108828188368
"25904",27,276,"Montezuma",52.1864235195922
"25905",28,276,"RioVista",51.5481081947511
"25906",28,276,"Montezuma",52.2618974667539
"25907",29,276,"RioVista",51.5855438715458
"25908",29,276,"Montezuma",52.3385625872709
"25909",30,276,"RioVista",51.6233852777581
"25910",30,276,"Montezuma",52.4178534091434
"25911",31,276,"RioVista",51.6617281734152
"25912",31,276,"Montezuma",52.4992819893372
"25913",32,276,"RioVista",51.7005711983722
"25914",32,276,"Montezuma",52.5848268605435
"25915",33,276,"RioVista",51.739507744738
"25916",33,276,"Montezuma",52.6740257833825
"25917",34,276,"RioVista",51.7779575313369
"25918",34,276,"Montezuma",52.7634483358036
"25919",35,276,"RioVista",51.8158727216535
"25920",35,276,"Montezuma",52.8498943390588
"25921",36,276,"RioVista",51.85310835284
"25922",36,276,"Montezuma",52.9333618931625
"25923",37,276,"RioVista",51.8893533182188
"25924",37,276,"Montezuma",53.0081001270775
"25925",38,276,"RioVista",51.9241678926935
"25926",38,276,"Montezuma",53.0723115854185
"25927",39,276,"RioVista",51.9569753349825
"25928",39,276,"Montezuma",53.126827876682
"25929",40,276,"RioVista",51.9873147132334
"25930",40,276,"Montezuma",53.1758040980684
"25931",41,276,"RioVista",52.015591647003
"25932",41,276,"Montezuma",53.2268507199337
"25933",42,276,"RioVista",52.0446819055481
"25934",42,276,"Montezuma",53.2939592289325
"25935",43,276,"RioVista",52.0743046424727
"25936",43,276,"Montezuma",53.3628989911771
"25937",44,276,"RioVista",52.1046806749661
"25938",44,276,"Montezuma",53.4340386391285
"25939",45,276,"RioVista",52.1356564890862
"25940",45,276,"Montezuma",53.5039030596657
"25941",46,276,"RioVista",52.167072725075
"25942",46,276,"Montezuma",53.573297211299
"25943",47,276,"RioVista",52.19871112499
"25944",47,276,"Montezuma",53.6263844457472
"25945",1,277,"RioVista",50.6129032258064
"25946",1,277,"Montezuma",50.6129032258064
"25947",2,277,"RioVista",50.8685410608219
"25948",2,277,"Montezuma",50.8756059836758
"25949",3,277,"RioVista",50.8780794776893
"25950",3,277,"Montezuma",50.8894561347752
"25951",4,277,"RioVista",50.8968619049558
"25952",4,277,"Montezuma",50.9441823909573
"25953",5,277,"RioVista",50.9348271694147
"25954",5,277,"Montezuma",51.0277008989718
"25955",6,277,"RioVista",50.983655857688
"25956",6,277,"Montezuma",51.1151920672799
"25957",7,277,"RioVista",51.0373608391286
"25958",7,277,"Montezuma",51.195249500392
"25959",8,277,"RioVista",51.0921396556558
"25960",8,277,"Montezuma",51.2584350629698
"25961",9,277,"RioVista",51.1496386349002
"25962",9,277,"Montezuma",51.309414618677
"25963",10,277,"RioVista",51.2075834303825
"25964",10,277,"Montezuma",51.3672593121979
"25965",11,277,"RioVista",51.2635347607228
"25966",11,277,"Montezuma",51.4338684772725
"25967",12,277,"RioVista",51.3170827373745
"25968",12,277,"Montezuma",51.4976936542972
"25969",13,277,"RioVista",51.3690336207245
"25970",13,277,"Montezuma",51.5637020384602
